TOKEN	WEIGHT
inquiry	-0.006290347408197118
expense	-0.006288438151809623
Some	-0.006281033382149017
hearing	-0.006280457900288609
desk	-0.006277093906027562
attempt	-0.006274253634212689
soon	-0.006255880172248825
behalf	-0.006253728804488248
permitted	-0.006249284533997551
gentlemans	-0.00624364449020247
laid	-0.006228873603450283
enacted	-0.006217231513926178
Foreign	-0.006216622571531852
emergency	-0.006214912495895851
regulations	-0.006214384177553842
paying	-0.006213960794830724
establish	-0.006210712153232216
Association	-0.006208877240234244
worth	-0.006191035855971199
11	-0.006190335149340262
senior	-0.006183125463795023
step	-0.006182246121630012
created	-0.00615246035997348
run	-0.006151440061821674
meeting	-0.006129540950579746
suggestion	-0.006128187703889653
direction	-0.006116620487769551
maintain	-0.006114401322704479
citizen	-0.006102015602962909
privilege	-0.006098105088217302
&	-0.006092221385469444
Oregon	-0.006078348760729022
John	-0.006077010465413352
Whole	-0.0060738416337513005
loan	-0.006070958790330306
Labor	-0.0060626639051795045
forth	-0.006059472746224545
granted	-0.006055391341128527
greatest	-0.006055146710723837
reduced	-0.006047456597641611
grant	-0.0060404964866074135
A.	-0.0060358089985067375
item	-0.006020652638699605
engaged	-0.005999924458458115
Defense	-0.005997165912905931
thereof	-0.005992671209891
remain	-0.005991658348328275
cities	-0.0059818346485995605
purchase	-0.00598166535841983
continued	-0.005981317865199214
clause	-0.0059777668251349515
soldiers	-0.005968014093266588
Do	-0.005963111734870545
social	-0.00596294238622794
coal	-0.005949606088365954
regular	-0.005943226969165731
immediately	-0.0059307425072319085
withdraw	-0.005922948695560129
stop	-0.005911144515466849
expenditures	-0.00590931104826514
loans	-0.0059069470351007436
express	-0.005899796812568749
reform	-0.005898890240318047
organizations	-0.0058855871859201875
Arkansas	-0.005855279544165681
annual	-0.005846190570769214
term	-0.005843629875348923
weeks	-0.0058433558602355665
produce	-0.005834921891494803
turn	-0.005831393503934196
Security	-0.005829164569844096
goods	-0.005824185382187493
competition	-0.0058197327868080104
students	-0.005818722889061571
Great	-0.005816846698283327
seem	-0.005803295305370033
six	-0.005802913535977329
immediate	-0.00578602799318848
built	-0.00577955873161493
Those	-0.005778419360701964
anyone	-0.005772093052210895
specific	-0.005764990044107296
Justice	-0.0057636656217589025
40	-0.005762465050333969
follow	-0.005751544997387835
medical	-0.005747961762912627
9	-0.005745529192677806
staff	-0.0057362489525336294
standard	-0.005722156949403075
progress	-0.005718704908901771
gives	-0.0057074177407109
County	-0.005697084643824741
create	-0.005690247058864501
save	-0.00568596915924046
became	-0.005684048319023414
material	-0.005674531725096723
City	-0.005668504900923937
poor	-0.0056673107816025145
communities	-0.005662958307837505
thousand	-0.005660973949416498
leaders	-0.005658122287685924
reached	-0.005658091876106455
minute	-0.005653172729405705
Madam	-0.0056508935102866364
basic	-0.005648956901240593
sale	-0.005638179659505258
April	-0.00563177775931463
added	-0.005631668774412563
ready	-0.0056287873165007584
Here	-0.005610281722889994
corporation	-0.005605126795888122
safety	-0.005595346243448667
everything	-0.005586331627704153
secure	-0.00558359703345182
February	-0.00558036137848266
points	-0.005576662943724594
sell	-0.005568929278895956
judge	-0.0055687380472511944
pro	-0.005568158059920085
shows	-0.005557651879141105
issued	-0.005557597811089034
Budget	-0.0055517276420423735
sold	-0.005550507445349932
nuclear	-0.005549610732092394
discuss	-0.005543713636209002
takes	-0.005535433557199567
Nebraska	-0.005528957478997691
Maine	-0.005527265641467469
taxpayers	-0.005521736698634562
requires	-0.005515351880505993
absence	-0.005513665524826471
elected	-0.005512191569302829
Maryland	-0.005500879482373593
welfare	-0.005493843657088924
air	-0.005490478122486988
reach	-0.0054901351217359435
oclock	-0.0054834919049464095
wheat	-0.005482374677013864
conferees	-0.0054717875886426725
natural	-0.005468311112064474
directly	-0.005461874286859243
represent	-0.00545856795673316
institutions	-0.005452114381486613
An	-0.005440031540915367
contracts	-0.005433630952300936
agreeing	-0.005427105998102379
fight	-0.0054184004264148065
expect	-0.005418234923441696
England	-0.005416051198202149
prior	-0.005410091427054375
acres	-0.005408719351968665
approval	-0.005408504922831652
message	-0.00540759355807451
deficit	-0.00540495907656915
sugar	-0.005403297387513211
Its	-0.0053974912709740305
December	-0.005394679001411443
increasing	-0.005392561228472174
decided	-0.005391296179733362
states	-0.005373131513113842
paper	-0.0053683271151323125
Calendar	-0.005361456154337615
suppose	-0.005355281352748236
spend	-0.005354898182495923
From	-0.00535020714027027
outside	-0.005340915061509959
road	-0.005332576139645311
essential	-0.005320643225871875
Connecticut	-0.005307029464594565
big	-0.00530547663735503
Judiciary	-0.005305202866786783
refer	-0.005303565068945993
shown	-0.005296860708996115
child	-0.005296564983068208
knew	-0.005284472706423257
salary	-0.005283598839097147
bad	-0.005275174112049476
places	-0.005273058003131967
properly	-0.0052681877013400075
dont	-0.00526298885624653
significant	-0.005243817066838101
lay	-0.005242482057862464
faith	-0.005241965316620671
stock	-0.005238383337423214
items	-0.005223146259536264
statements	-0.005219219662706182
plans	-0.0052151489747513735
nays	-0.005212641903824971
contained	-0.005202984212553755
socalled	-0.005202575850502118
fixed	-0.005198039084754633
conduct	-0.005157518621148987
ourselves	-0.005156387152365204
congressional	-0.005155542381192642
industries	-0.00515298049998343
branch	-0.005150616139893465
fine	-0.005146995104895298
changed	-0.005140674531809419
adequate	-0.0051380132374180135
Since	-0.005131547218335192
Oklahoma	-0.005129432143406395
lead	-0.005127321205497831
lower	-0.00512576971612876
head	-0.005119611623439092
practically	-0.005115545589121373
commercial	-0.005113793382248514
press	-0.005111507971589801
rest	-0.005104741905590554
spirit	-0.0050899016607276965
railroads	-0.005089871468399508
pleased	-0.005088035979807946
September	-0.005082811130091815
product	-0.005071420990804693
Utah	-0.005061157471971536
asks	-0.005060247475990443
crime	-0.005055390130331648
recommended	-0.005049865254776245
exercise	-0.00504186826029513
During	-0.00504006530489249
commend	-0.005033282540955031
burden	-0.0050316982466495335
tried	-0.005028059222130327
Yet	-0.0050132772697811
Post	-0.005007041231617371
Republicans	-0.005004371465546577
met	-0.005003741249849264
impossible	-0.0049876780252980394
vessels	-0.004984492578284133
chance	-0.004983818095561866
yeas	-0.0049733278066570645
results	-0.004964473074541033
operations	-0.004961868390519345
Island	-0.0049606764928428
estimated	-0.004959078289739063
Pacific	-0.0049560974933102265
produced	-0.004935381477756591
happen	-0.004931654503733748
Air	-0.0049296565685469865
growth	-0.004928552466650997
permanent	-0.004923545562239817
limitation	-0.004920917047309476
light	-0.004918398450123864
surplus	-0.004917875771253748
measures	-0.00491168410956617
policies	-0.0049107166904975895
troops	-0.0049095397340748114
sort	-0.004901362928512838
finally	-0.00489392436112991
appeal	-0.004893393741326807
mentioned	-0.004890465829665465
actual	-0.00489018984499068
sections	-0.004889707929397976
mail	-0.004879789782855626
advantage	-0.004874638540494657
Many	-0.004869503097272695
independent	-0.004864227931732867
highest	-0.004861193886570858
expressed	-0.004854007220216274
felt	-0.004850295315788126
appears	-0.0048443390188241345
gas	-0.004841782649356809
Alaska	-0.004839697131523262
simple	-0.004838601299939915
corporations	-0.004834050465974359
tie	-0.004832843630064958
18	-0.004832621792616543
plant	-0.004831754005498202
aside	-0.004825019835447212
occasion	-0.00482392477210044
China	-0.004820003248637587
directed	-0.004817700086879975
approximately	-0.004814813099515264
dealing	-0.004814792318028178
anybody	-0.004813051409439725
carrying	-0.00480999654143492
standards	-0.004807428368496291
Finance	-0.00479548797177303
charged	-0.004794735567524609
salaries	-0.004782892989413543
Democrats	-0.004776279192998345
obtain	-0.004775497043248931
generally	-0.004773854138050894
payments	-0.004773704406202603
authorization	-0.004771306521784914
estimate	-0.004770819795687922
adoption	-0.004767914584675807
informed	-0.0047667836994462025
groups	-0.004753348617398457
decisions	-0.004744568050147003
campaign	-0.0047428469401017345
begin	-0.004739074413121969
determined	-0.0047374181744449136
degree	-0.004732069184816736
requirements	-0.004724824527288059
employed	-0.004719205418092556
outstanding	-0.004718137656776179
Because	-0.0047157146996846195
sound	-0.004715452604579246
river	-0.004714656009026563
enter	-0.004713695747068195
investment	-0.004712397777769437
enforcement	-0.004706148349308254
increases	-0.004701498742803125
representatives	-0.004700265498856138
absent	-0.004697977008377398
speaking	-0.004697872510152121
articles	-0.0046968127370771
quality	-0.0046959771318218005
feet	-0.0046948930190396886
C.	-0.0046941416272596875
indeed	-0.004689786551016968
University	-0.004686219980849544
proud	-0.004683385405731621
approach	-0.004682713173487723
appreciate	-0.0046787166020521975
affairs	-0.004673947578012085
principles	-0.004666741642405918
acts	-0.004662843669177839
review	-0.004661670537897461
success	-0.004657992438027184
Chicago	-0.004652647644175431
rural	-0.004647327760253318
developed	-0.00464584444218176
I.	-0.004642560079346036
names	-0.004629910066620156
wages	-0.004627322395027112
appear	-0.004626934214092547
entered	-0.004617274894156371
type	-0.0046148397964068015
realize	-0.004610759981710378
treatment	-0.004606541926194911
14	-0.004603782200111268
Republic	-0.004601554791635709
vital	-0.004600802161938224
indicated	-0.004588917200409843
editorial	-0.004586268642950788
appeared	-0.004584364173818145
Executive	-0.004577711899837664
naval	-0.00457479525094624
governments	-0.004572895906354298
low	-0.004556988939679406
designed	-0.004554395938225698
Just	-0.004553099427835155
October	-0.0045401851620703116
unemployment	-0.004513169850283941
parliamentary	-0.004510310596760115
industrial	-0.004507520195319001
night	-0.004505442420758101
commitment	-0.004505201250041191
relating	-0.004500344982545972
separate	-0.004499838279404861
earlier	-0.004490831651974078
discussed	-0.004482562240442587
assume	-0.004480012426098449
W.	-0.004476724508152401
16	-0.004475977644411599
expenditure	-0.004475723902347135
proceedings	-0.0044717575425932575
capacity	-0.004471733034829227
Communist	-0.004469130399579164
proposes	-0.004468950341914049
Subcommittee	-0.0044658608460616065
Germany	-0.00446522395537572
possibly	-0.004458176381164402
Education	-0.004456135586645434
buildings	-0.004456092500668084
personnel	-0.004452104348630755
critical	-0.004451793435068855
management	-0.004451366707862643
failed	-0.004450313398261151
larger	-0.0044452571070263775
role	-0.0044432479339420496
Montana	-0.004438875212029278
improve	-0.004430170348228002
develop	-0.004427000311454923
seek	-0.004421521026345479
homes	-0.004419061871933308
afford	-0.004416964442696644
agriculture	-0.0044081578711333055
equipment	-0.00440733861175269
Arizona	-0.004406000117239989
amounts	-0.0044044185698929785
behind	-0.004402421991151749
method	-0.004401246676731203
extended	-0.004389091644798555
supported	-0.004382088926611741
aware	-0.004369967415391343
White	-0.004364131901464767
president	-0.0043638780855210675
county	-0.004359695347015576
successful	-0.004359624276096718
passing	-0.004357395200691372
insist	-0.004351851635743634
II	-0.004349451248973977
charges	-0.004347566265614305
near	-0.004341613703215356
recall	-0.004340522308514989
Resolution	-0.004340055224445152
August	-0.004340030419743882
minimum	-0.0043366553713624165
truth	-0.004331899322909927
parts	-0.004329098784621798
13	-0.004324999609887734
exist	-0.004324293604866528
Oh	-0.004324078000340876
requested	-0.004322366414524427
Chief	-0.0043187363331900356
start	-0.004317364694563095
substantial	-0.004317215813978394
saw	-0.004309786262405163
She	-0.0043081339012545515
application	-0.004306972559244335
perfectly	-0.004306190185670366
note	-0.004292511960837722
authorize	-0.004290126538541232
60	-0.004279620741206428
improvement	-0.004276460637919573
announced	-0.004275069792915886
Territory	-0.004263047553802599
taxation	-0.004259710835588479
society	-0.0042596370451643845
necessarily	-0.0042536129491406935
growing	-0.004249203197838101
weapons	-0.004246501397358313
happened	-0.0042449732444615265
figure	-0.004244652574309288
confidence	-0.004241431668635201
honest	-0.004227448555039044
signed	-0.004216074785992555
works	-0.004214630501323527
ten	-0.004212744620906727
desires	-0.004204935556681956
Vermont	-0.004204829239802591
concerning	-0.004196537711480687
Judge	-0.004192239292339565
using	-0.004189899658026494
adopt	-0.004188544858972878
Corps	-0.0041854450964554524
active	-0.004178982469657619
began	-0.004178467460313784
Idaho	-0.0041775334766381116
Health	-0.004176098237640961
procedure	-0.004174816374065381
Vietnam	-0.004173689031423857
drug	-0.004171225758647877
concerns	-0.004170938853422584
November	-0.004164722981485074
St.	-0.0041620031270258265
remaining	-0.004148903862242283
explain	-0.004148331945680621
abroad	-0.00414687891824652
East	-0.0041426000881876965
pound	-0.004142531938618481
President-	-0.004141459659311905
fear	-0.004139717829201635
delay	-0.004134823230007346
enable	-0.00412845900560951
unable	-0.004126349637165774
fall	-0.004109995034149768
sides	-0.004109504615800952
British	-0.004108110644526001
influence	-0.0041045423737648455
estimates	-0.004104284551288784
Today	-0.004100052152702073
stands	-0.004099807837184818
wage	-0.00409643265753653
consumer	-0.004095587315935648
putting	-0.004090656913582162
recognition	-0.004087472715232461
bringing	-0.004085247884740971
completed	-0.004074695772138009
intend	-0.004072136233344775
liberty	-0.004070439618019013
heretofore	-0.004070318148668438
event	-0.004070035638901654
